id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
204800,UKR-2015-1-14210-155,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""ITAR-TASS World Service,2015-06-20,Booby trap kills one civilian, wounds another near Maryinka - DPR Defense Ministry""",ITAR-TASS World Service,2015-06-20,"Booby trap kills one civilian, wounds another near Maryinka - DPR Defense Ministry",Defense Ministry of the self-proclaimed Donetsk People’s Republic,2,Marinka town,Maryinka (near),Donetsk oblast,Marinka City municipality,47.941669,37.504218,POINT (37.504218 47.941669),198436,Ukraine,369,Europe,1,1,2015-06-20T00:00:00,2015-06-20T00:00:00,0,0,1,0,1,1,1,369,
204801,UKR-2015-1-14210-156.1,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""Agence France Presse,2015-06-21,Three killed as clashes grip Ukraine ahead of talks""",Agence France Presse,2015-06-21,Three killed as clashes grip Ukraine ahead of talks,"Kiev military spokesman Andriy Lysenko, rebels",2,Donetsk town,around the city of Donetsk,Donetsk oblast,Donetsk City municipality,48,37.805278,POINT (37.805278 48),199156,Ukraine,369,Europe,1,2,2015-06-20T00:00:00,2015-06-21T00:00:00,0,0,1,0,1,1,1,369,
204802,UKR-2015-1-15100-16.1,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""Agence France Presse,2015-06-23,Four reported killed in Ukraine ahead of crunch Paris talks""",Agence France Presse,2015-06-23,Four reported killed in Ukraine ahead of crunch Paris talks,"insurgents, Ukraine military",2,Donetsk town,outskirts of Donetsk,Donetsk oblast,Donetsk City municipality,48,37.805278,POINT (37.805278 48),199156,Ukraine,369,Europe,1,2,2015-06-22T00:00:00,2015-06-23T00:00:00,0,0,2,0,2,2,2,369,
204803,UKR-2015-1-14210-157.2,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""Agence France Presse,2015-06-23,Four reported killed in Ukraine ahead of crunch Paris talks""",Agence France Presse,2015-06-23,Four reported killed in Ukraine ahead of crunch Paris talks,"insurgents, Ukraine military",2,Donetsk town,village outside of Donetsk town,Donetsk oblast,Donetsk City municipality,48,37.805278,POINT (37.805278 48),199156,Ukraine,369,Europe,1,2,2015-06-22T00:00:00,2015-06-23T00:00:00,0,0,1,0,1,1,1,369,
204808,UKR-2015-1-15100-0,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,3,"""Agence France Presse,2015-07-01,Ukrainian soldier killed in intense frontline clashes"";""BBC Monitoring Ukraine & Baltics,2015-07-01,One Ukrainian soldier killed, 10 wounded in east - spokesperson"";""MemoryBook,2015-06-30,Davidovmyk""",Agence France Presse;BBC Monitoring Ukraine & Baltics;MemoryBook,2015-07-01;2015-07-01;2015-06-30,"Ukrainian soldier killed in intense frontline clashes;One Ukrainian soldier killed, 10 wounded in east - spokesperson;Davidovmyk","military spokesman Andriy Lysenko
Memorybook",1,Pisky village,Pisky village,Donetsk oblast,Yasynuvata raion,48.06087,37.681397,POINT (37.681397 48.06087),199156,Ukraine,369,Europe,1,1,2015-06-30T00:00:00,2015-06-30T00:00:00,1,0,0,0,1,1,1,369,
204809,UKR-2015-1-15101-4,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15101,15101,Government of Ukraine - LPR,61,61,Government of Ukraine,6712,6712,LPR,6,"""MemoryBook,2015-07-04,Demkovsky"";""MemoryBook,2015-07-04,Kovshar"";""MemoryBook,2015-07-04,Romanovartem"";""MemoryBook,2015-07-04,Smolyarivan"";""MemoryBook,2015-07-04,Cap"";""Reuters News,2015-07-05,Landmine kills five Ukrainian soldiers in separatist east""",MemoryBook;MemoryBook;MemoryBook;MemoryBook;MemoryBook;Reuters News,2015-07-04;2015-07-04;2015-07-04;2015-07-04;2015-07-04;2015-07-05,Demkovsky;Kovshar;Romanovartem;Smolyarivan;Cap;Landmine kills five Ukrainian soldiers in separatist east,"Ukrainian military
Memorybook x5",2,Donetsky vilage,"29th checkpoint on the Bakhmutka highway near Donetskyy village, Lugansk",Luhansk oblast,Popasna raion,48.7,38.671526,POINT (38.671526 48.7),199878,Ukraine,369,Europe,1,1,2015-07-04T00:00:00,2015-07-04T00:00:00,5,0,0,0,5,5,5,369,
204810,UKR-2015-1-15101-5.1,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15101,15101,Government of Ukraine - LPR,61,61,Government of Ukraine,6712,6712,LPR,2,"""Agence France Presse,2015-07-08,Two troops, one civilian killed after failed Ukraine talks"";""MemoryBook,2015-07-07,Brozhko""",Agence France Presse;MemoryBook,2015-07-08;2015-07-07,"Two troops, one civilian killed after failed Ukraine talks;Brozhko","Ukrainian government appointed Lugansk governor Gennadiy Moskal
Memorybook",2,Lopaskine village,"near the village of Lopaskine (Novoaydar district, Luhansk region)",Luhansk oblast,Novoaidar raion,48.673292,39.028013,POINT (39.028013 48.673291999999996),199879,Ukraine,369,Europe,1,1,2015-07-07T00:00:00,2015-07-07T00:00:00,1,0,0,0,1,1,1,369,
204812,UKR-2015-1-15101-6,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15101,15101,Government of Ukraine - LPR,61,61,Government of Ukraine,6712,6712,LPR,2,"""Agence France Presse,2015-07-10,Ukraine leader warns of 'terror' as two killed in clashes"";""MemoryBook,2015-07-09,Tkachenkogeneral""",Agence France Presse;MemoryBook,2015-07-10;2015-07-09,Ukraine leader warns of 'terror' as two killed in clashes;Tkachenkogeneral,"Kiev-appointed Lugansk region leader Gennadiy Moskal, Ukraine spokesman Lysenko
Memorybook",2,Kalinovo village,"in the area of ​​Kalinove village, Popasnyansky district, Luhansk region",Luhansk oblast,Popasna raion,48.56,38.51,POINT (38.51 48.56),199878,Ukraine,369,Europe,1,1,2015-07-09T00:00:00,2015-07-09T00:00:00,1,0,0,0,1,1,1,369,
204813,UKR-2015-1-15101-22,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15101,15101,Government of Ukraine - LPR,61,61,Government of Ukraine,6712,6712,LPR,2,"""MemoryBook,2015-07-09,Oliynikvol"";""Agence France Presse,2015-07-10,Ukraine leader warns of 'terror' as two killed in clashes""",MemoryBook;Agence France Presse,2015-07-09;2015-07-10,Oliynikvol;Ukraine leader warns of 'terror' as two killed in clashes,"Kiev-appointed Lugansk region leader Gennadiy Moskal, Ukraine spokesman Lysenko
Memorybook",2,Malynove village,"15 kilometres (nine miles) northeast of Lugansk

near the village of Malinove, Stanychno-Luhansk district, Luhansk region",Luhansk oblast,Stanychno-Luhansk raion,48.721895,39.423557,POINT (39.423557 48.721895),199879,Ukraine,369,Europe,1,1,2015-07-09T00:00:00,2015-07-09T00:00:00,1,0,0,0,1,1,1,369,
204926,UKR-2015-1-14210-162,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,3,"""Agence France Presse,2015-07-12,Two soldiers killed in Ukraine clashes"";""MemoryBook,2015-07-11,Polyakov"";""MemoryBook,2015-07-11,Moskotin""",Agence France Presse;MemoryBook;MemoryBook,2015-07-12;2015-07-11;2015-07-11,Two soldiers killed in Ukraine clashes;Polyakov;Moskotin,"Ukraine army spokesman Andriy Lysenko
Memorybook",2,Donetsk International airport,Donetsk airport (near),Donetsk oblast,Donetsk City municipality,48.075,37.725556,POINT (37.725556 48.075),199156,Ukraine,369,Europe,1,1,2015-07-11T00:00:00,2015-07-11T00:00:00,2,0,0,0,2,2,2,369,
204927,UKR-2015-1-14210-163,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""Agence France Presse,2015-07-12,Four killed in eastern Ukraine clashes"";""ITAR-TASS World Service,2015-07-12,One civilian, one militiaman killed, three wounded in shelling by Ukrainian troops - DPR defence ministry""",Agence France Presse;ITAR-TASS World Service,2015-07-12;2015-07-12,"Four killed in eastern Ukraine clashes;One civilian, one militiaman killed, three wounded in shelling by Ukrainian troops - DPR defence ministry",Separatist leader Eduard Bassurin,5,Donets Basin Area,conflict area,,,48.15,38.65,POINT (38.65 48.15),199158,Ukraine,369,Europe,1,2,2015-07-11T00:00:00,2015-07-12T00:00:00,0,1,1,0,2,2,2,369,
204932,UKR-2015-1-14210-164.1,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""Reuters News,2015-07-15,Ukraine, rebels report deadliest fighting in over a month""",Reuters News,2015-07-15,"Ukraine, rebels report deadliest fighting in over a month",separatist rebels,4,Donetsk oblast,conflict zone,Donetsk oblast,,48.14,37.74,POINT (37.74 48.14),199156,Ukraine,369,Europe,1,2,2015-07-14T00:00:00,2015-07-15T00:00:00,0,2,1,0,3,3,3,369,
204933,UKR-2015-1-15101-7,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15101,15101,Government of Ukraine - LPR,61,61,Government of Ukraine,6712,6712,LPR,6,"""Reuters News,2015-07-15,Ukraine, rebels report deadliest fighting in over a month"";""MemoryBook,2015-07-14,Babko"";""MemoryBook,2015-07-14,Zagorodniy"";""MemoryBook,2015-07-14,Melimuka"";""MemoryBook,2015-07-14,Mihailishin"";""MemoryBook,2015-07-14,Sytnikov""",Reuters News;MemoryBook;MemoryBook;MemoryBook;MemoryBook;MemoryBook,2015-07-15;2015-07-14;2015-07-14;2015-07-14;2015-07-14;2015-07-14,"Ukraine, rebels report deadliest fighting in over a month;Babko;Zagorodniy;Melimuka;Mihailishin;Sytnikov","Ukrainian military spokesman Andriy Lysenko
Memorybook x5",2,Sizoe village,"near the village of Syze (Stanychno-Luhansky district, Luhansk region)",Luhansk oblast,Stanychno-Luhansk raion,48.599028,39.626542,POINT (39.626542 48.599028),199880,Ukraine,369,Europe,1,2,2015-07-14T00:00:00,2015-07-15T00:00:00,5,0,0,0,5,5,5,369,
204934,UKR-2015-1-15101-36,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15101,15101,Government of Ukraine - LPR,61,61,Government of Ukraine,6712,6712,LPR,2,"""MemoryBook,2015-07-14,Korec"";""Reuters News,2015-07-15,Ukraine, rebels report deadliest fighting in over a month""",MemoryBook;Reuters News,2015-07-14;2015-07-15,"Korec;Ukraine, rebels report deadliest fighting in over a month","Ukrainian military spokesman Andriy Lysenko; separatist rebels
Memorybook",2,Zolote town,"near Zolote, Popasnyansky district, Luhansk region",Luhansk oblast,Popasna raion,48.683333,38.516667,POINT (38.516667 48.683333),199878,Ukraine,369,Europe,1,2,2015-07-14T00:00:00,2015-07-15T00:00:00,1,0,0,0,1,1,0,369,
204935,UKR-2015-1-14210-165.2,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,3,"""Reuters News,2015-07-15,Ukraine, rebels report deadliest fighting in over a month"";""MemoryBook,2015-07-14,Kulinichanat"";""MemoryBook,2015-07-14,Beregovoy""",Reuters News;MemoryBook;MemoryBook,2015-07-15;2015-07-14;2015-07-14,"Ukraine, rebels report deadliest fighting in over a month;Kulinichanat;Beregovoy","Ukrainian military spokesman Andriy Lysenko; separatist rebels
Memorybook x2",2,Luhanske village,"near the village of Luhansk, Donetsk region",Donetsk oblast,Artemivsk raion,48.45253,38.245772,POINT (38.245772 48.45253),199157,Ukraine,369,Europe,1,2,2015-07-14T00:00:00,2015-07-15T00:00:00,2,0,0,0,2,2,2,369,
204936,UKR-2015-1-14210-165.3,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""MemoryBook,2015-07-14,Grinchuk"";""Reuters News,2015-07-15,Ukraine, rebels report deadliest fighting in over a month""",MemoryBook;Reuters News,2015-07-14;2015-07-15,"Grinchuk;Ukraine, rebels report deadliest fighting in over a month","Ukrainian military spokesman Andriy Lysenko; separatist rebels
Memorybook",2,Leninske village,"near the village of Leninske, Donetsk region",Donetsk oblast,Amvrosiivka raion,47.758413,38.440508,POINT (38.440508 47.758413),198437,Ukraine,369,Europe,1,2,2015-07-14T00:00:00,2015-07-15T00:00:00,1,0,0,0,1,1,1,369,
204937,UKR-2015-1-15101-8,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15101,15101,Government of Ukraine - LPR,61,61,Government of Ukraine,6712,6712,LPR,2,"""Agence France Presse,2015-07-18,Four dead as fighting flares in east Ukraine"";""Reuters News,2015-07-18,Rebel shelling in east Ukraine kills three civilians, soldier - Ukraine military""",Agence France Presse;Reuters News,2015-07-18;2015-07-18,"Four dead as fighting flares in east Ukraine;Rebel shelling in east Ukraine kills three civilians, soldier - Ukraine military",Ukraine military spokesman Andriy Lysenko,4,Luhansk oblast,Luhansk Oblast,Luhansk oblast,,48.92,39.02,POINT (39.02 48.92),199879,Ukraine,369,Europe,1,2,2015-07-17T00:00:00,2015-07-18T00:00:00,1,0,0,0,1,1,1,369,
204938,UKR-2015-1-14210-166.2,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""Agence France Presse,2015-07-18,Four dead as fighting flares in east Ukraine"";""Reuters News,2015-07-18,Rebel shelling in east Ukraine kills three civilians, soldier - Ukraine military""",Agence France Presse;Reuters News,2015-07-18;2015-07-18,"Four dead as fighting flares in east Ukraine;Rebel shelling in east Ukraine kills three civilians, soldier - Ukraine military",Ukraine military spokesman Andriy Lysenko,1,Avdiivka town,Avdiivka,Donetsk oblast,Avdiivka city municipality,48.145278,37.745,POINT (37.745 48.145278),199156,Ukraine,369,Europe,1,2,2015-07-17T00:00:00,2015-07-18T00:00:00,0,0,1,0,1,1,1,369,
204940,UKR-2015-1-14210-167,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""Reuters News,2015-07-19,Ukraine, rebels trade blame over shelling of central Donetsk"";""Agence France Presse,2015-07-19,Three killed, hospital shelled in east Ukraine""",Reuters News;Agence France Presse,2015-07-19;2015-07-19,"Ukraine, rebels trade blame over shelling of central Donetsk;Three killed, hospital shelled in east Ukraine",Ukrainian military and pro-Russian separatists,1,Donetsk town,Donetsk town,Donetsk oblast,Donetsk City municipality,48,37.805278,POINT (37.805278 48),199156,Ukraine,369,Europe,1,1,2015-07-18T00:00:00,2015-07-18T00:00:00,0,0,1,0,1,1,1,369,
204941,UKR-2015-1-14210-168.1,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""Agence France Presse,2015-07-19,Three killed, hospital shelled in east Ukraine"";""MemoryBook,2015-07-18,Kulak""",Agence France Presse;MemoryBook,2015-07-19;2015-07-18,"Three killed, hospital shelled in east Ukraine;Kulak","Ukrainian military spokesman Oleksandr Motuzianyk
Memorybook",2,Novohnativka village,"near the village Novognativka, Volnovakha district, Donetsk region",Donetsk oblast,Telmanove raion,47.640104,37.690092,POINT (37.690092 47.640104),198436,Ukraine,369,Europe,1,2,2015-07-18T00:00:00,2015-07-19T00:00:00,1,0,0,0,1,1,1,369,
204942,UKR-2015-1-14210-168.2,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""Agence France Presse,2015-07-19,Three killed, hospital shelled in east Ukraine"";""BBC Monitoring Ukraine & Baltics,2015-07-20,Ukraine, militants report civilian casualties on 19-20 July""",Agence France Presse;BBC Monitoring Ukraine & Baltics,2015-07-19;2015-07-20,"Three killed, hospital shelled in east Ukraine;Ukraine, militants report civilian casualties on 19-20 July",BBC U&B; Ukrainian military spokesman Oleksandr Motuzianyk; Donetsk regional civil military administration,1,Vodyane village,Vodiane,Donetsk oblast,Yasynuvata raion,48.097688,37.664988,POINT (37.664988 48.097688),199156,Ukraine,369,Europe,1,1,2015-07-19T00:00:00,2015-07-19T00:00:00,0,0,1,0,1,1,1,369,
204950,UKR-2015-1-14210-169,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""ITAR-TASS World Service,2015-07-26,Civilian killed in night shelling of Ukraine’s Gorlovka - city administration""",ITAR-TASS World Service,2015-07-26,Civilian killed in night shelling of Ukraine’s Gorlovka - city administration,city health department,1,Horlivka town,Gorlovka,Donetsk oblast,Horlivka City municipality,48.3,38.05,POINT (38.05 48.3),199157,Ukraine,369,Europe,1,2,2015-07-25T00:00:00,2015-07-26T00:00:00,0,0,1,0,1,1,1,369,
204951,UKR-2015-1-14210-170.1,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,1,"""Agence France Presse,2015-07-27,Two killed, power station hit in Ukraine violence""",Agence France Presse,2015-07-27,"Two killed, power station hit in Ukraine violence","Ukrainian military spokesman Andriy Lysenko, Local police chief Vyacheslav Abroskin",1,Avdiivka town,Avdiivka town,Donetsk oblast,Avdiivka city municipality,48.145278,37.745,POINT (37.745 48.145278),199156,Ukraine,369,Europe,1,2,2015-07-26T00:00:00,2015-07-27T00:00:00,0,0,1,0,1,1,1,369,
204952,UKR-2015-1-14210-170.2,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""Agence France Presse,2015-07-27,Two killed, power station hit in Ukraine violence"";""MemoryBook,2015-07-26,Dusha""",Agence France Presse;MemoryBook,2015-07-27;2015-07-26,"Two killed, power station hit in Ukraine violence;Dusha","Ukrainian military spokesman Andriy Lysenko, Local police chief Vyacheslav Abroskin
Memorybook",2,Zaitseve village,near the town of Horlivka near the village of Zaytseve (Donetsk region),Donetsk oblast,Horlivka City municipality,48.41955,38.032433,POINT (38.032433 48.41955),199157,Ukraine,369,Europe,1,1,2015-07-26T00:00:00,2015-07-26T00:00:00,1,0,0,0,1,1,1,369,
204954,UKR-2015-1-14210-171,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,2,"""ITAR-TASS World Service,2015-07-30,Two people die in night shellings of Gorlovka by Ukrainian forces - administration"";""Reuters News,2015-07-30,Shelling in eastern Ukraine kills four civilians, soldier""",ITAR-TASS World Service;Reuters News,2015-07-30;2015-07-30,"Two people die in night shellings of Gorlovka by Ukrainian forces - administration;Shelling in eastern Ukraine kills four civilians, soldier",town administration (rebel),1,Horlivka town,Gorlovka,Donetsk oblast,Horlivka City municipality,48.3,38.05,POINT (38.05 48.3),199157,Ukraine,369,Europe,1,2,2015-07-29T00:00:00,2015-07-30T00:00:00,0,0,2,0,2,2,2,369,
204955,UKR-2015-1-14210-172,2015,true,Clear,1,13306,13306,Ukraine: Novorossiya,15100,15100,Government of Ukraine - DPR,61,61,Government of Ukraine,6711,6711,DPR,3,"""Reuters News,2015-07-30,Shelling in eastern Ukraine kills four civilians, soldier"";""Reuters News,2015-07-30,Shelling in eastern Ukraine kills four civilians, soldier"";""MemoryBook,2015-07-30,Gricenkovol""",Reuters News;Reuters News;MemoryBook,2015-07-30;2015-07-30;2015-07-30,"Shelling in eastern Ukraine kills four civilians, soldier;Shelling in eastern Ukraine kills four civilians, soldier;Gricenkovol","Ukrainian spokesman
Memorybook",1,Dzerzhynsk town,Dzerzhynsk,Donetsk oblast,Dzerzhynsk raion,48.397804,37.843767,POINT (37.843767 48.397804),199156,Ukraine,369,Europe,1,2,2015-07-29T00:00:00,2015-07-30T00:00:00,1,0,2,0,3,3,3,369,
